pair,depth_m,depth_cm,common_width_m,common_coverage_fraction,of_original_common_width_m,matched_width_m,matched_coverage_fraction,of_matched_integral_m2_per_s,piv_matched_integral_m2_per_s,of_matched_mean_u_m_per_s,piv_matched_mean_u_m_per_s,matched_integral_difference_of_minus_piv_m2_per_s,matched_mean_absolute_difference_m_per_s,matched_rms_difference_m_per_s,matched_supported_component_count,matched_longest_gap_m,of_common_integral_m2_per_s,piv_common_integral_m2_per_s,of_common_mean_u_m_per_s,piv_common_mean_u_m_per_s,common_available_at_depth,of_original_covered_integral_m2_per_s,of_original_coverage_fraction,of_original_common_integral_m2_per_s,piv_on_of_original_common_integral_m2_per_s,piv_on_of_original_common_available,piv_fraction_of_of_original_common_width,piv_own_integral_m2_per_s,piv_own_coverage_fraction,piv_own_mean_u_m_per_s,of_finite_dcor_matched_integral_m2_per_s,piv_finite_dcor_matched_integral_m2_per_s,finite_dcor_matched_coverage_fraction
100,0.0015,0.15,0.0,0.0,0.04418655768069165,0.02237580158766483,0.193359375,0.001681397597727104,0.001300793807165436,0.0751435693215126,0.058133953417004204,0.00038060379056166797,0.017709337416426843,0.025063405242780015,74,0.004068327561393609,nan,nan,nan,nan,False,0.00669122946076942,0.7734374999999998,0.003298854042226525,nan,False,0.24296675191815864,0.0017654773175079343,0.263671875,0.05786087086534628,0.0003265591729157004,0.00028606048434436787,0.0390625
100,0.0016,0.16,0.0,0.0,0.04418655768069165,0.026444129149058436,0.22851562499999997,0.0019114991505910124,0.0015233616614760757,0.07228444316757063,0.05760680009121481,0.0003881374891149367,0.015344820597248747,0.022094527836625643,68,0.00463337305603161,nan,nan,nan,nan,False,0.006863912275959606,0.8271484374999999,0.003154035974137852,nan,False,0.2736572890025576,0.00180612093012868,0.2744140625,0.05687574434862818,0.00036304334886800974,0.0003451638468868329,0.04589843750000001
100,0.0017000000000000001,0.17,0.0,0.0,0.04418655768069165,0.025879083654420435,0.22363281249999997,0.001802245199588716,0.0014891240269239753,0.06964099748102451,0.0575416056769698,0.00031312117266474077,0.012922918387185262,0.018840651707737247,63,0.005537445847452413,nan,nan,nan,nan,False,0.0068193798893183034,0.8554687499999998,0.0030177564591525254,nan,False,0.26086956521739135,0.0016578388534745146,0.2568359375,0.05577931197480491,0.0003834799182239319,0.0003656569251272746,0.048828125
100,0.0018000000000000002,0.18000000000000002,0.0,0.0,0.04418655768069165,0.02576607455549284,0.22265625000000003,0.0017344106706079407,0.001429487226529652,0.06731373329191105,0.05547943375895077,0.0003049234440782888,0.012486897250274602,0.018791434180239753,60,0.005537445847452413,nan,nan,nan,nan,False,0.006799001632778355,0.8886718749999999,0.0028906986661003287,nan,False,0.2250639386189259,0.0015779326666898474,0.24999999999999997,0.05454250620302783,0.00042469297327253576,0.0003981173054106172,0.0576171875
100,0.0019,0.19,0.0,0.0,0.04418655768069165,0.025766074555492836,0.22265625,0.0016666537228862816,0.001410820768475565,0.06468403711620026,0.054754975013250703,0.0002558329544107166,0.010732544844134863,0.01710309082282851,58,0.004859391253886811,nan,nan,nan,nan,False,0.006626112558719837,0.9033203124999998,0.0027734798493555266,nan,False,0.24296675191815864,0.0015597628166796398,0.25390625,0.05308499769831364,0.0005007636271932546,0.00048194384070859733,0.0703125
100,0.002,0.2,0.0,0.0,0.04418655768069165,0.027913247435117243,0.24121093750000003,0.0017358684628839382,0.0014900383753685548,0.06218797962934502,0.053381047075660555,0.00024583008751538345,0.00997731240317674,0.01601883247400379,62,0.006441518638873216,nan,nan,nan,nan,False,0.006406843774887734,0.9101562499999997,0.0026657719038466698,nan,False,0.24552429667519188,0.0016234136322097214,0.2705078125,0.051860417336862204,0.0005416547485641096,0.0005219841431382895,0.07714843749999999
100,0.0021000000000000003,0.21000000000000002,0.0,0.0,0.04418655768069165,0.02836528383082764,0.2451171875,0.001690687038607697,0.0014900080999934102,0.05960409381732481,0.052529285759307515,0.0002006789386142869,0.008280855467609864,0.013784676063894852,67,0.005763464045307614,nan,nan,nan,nan,False,0.006265994714512387,0.9238281249999999,0.002566344825141219,nan,False,0.24808184143222511,0.0016139420781329811,0.2724609375,0.05118825551389476,0.000614063748157323,0.0005959650439314708,0.09082031249999999
100,0.0022,0.22,0.0,0.0,0.04418655768069165,0.030399447611524442,0.2626953125,0.0017291428159373584,0.0015398161386329175,0.05688073145387812,0.050652767060450556,0.0001893266773044409,0.007427770230077413,0.012728409350054617,66,0.003503282066755607,nan,nan,nan,nan,False,0.006145875056249856,0.9394531249999999,0.0024735967485398722,nan,False,0.2890025575447571,0.0016352803775790395,0.287109375,0.04921885235625305,0.0006414008076303618,0.0006281655254290117,0.09960937499999999
100,0.0023,0.22999999999999998,0.0,0.0,0.04418655768069165,0.03265962959007644,0.28222656249999994,0.0017790522792499506,0.0016148023650410831,0.05447251856740322,0.04944337658782687,0.00016424991420886745,0.006376042878877406,0.010812553004838356,65,0.003955318462466008,nan,nan,nan,nan,False,0.006006419313148862,0.9521484374999998,0.0023859424427288287,nan,False,0.32225063938618936,0.001728338383520837,0.31054687499999994,0.04809370585951712,0.0006966445093346486,0.0006768748483957232,0.111328125
100,0.0024000000000000002,0.24000000000000002,0.0,0.0,0.04418655768069165,0.03401573877720765,0.2939453125,0.0018051274760024197,0.0016487828229792788,0.05306741940327784,0.04847117488108331,0.00015634465302314087,0.006306116762396751,0.009790580590490757,69,0.003955318462466008,nan,nan,nan,nan,False,0.005762385696343153,0.9482421874999999,0.0023018912566167816,nan,False,0.3299232736572891,0.0017268616519812178,0.3115234375,0.0479019783536857,0.0005757599378077086,0.000554652755384172,0.09375
100,0.0025,0.25,0.0,0.0,0.04418655768069165,0.03638892985468725,0.314453125,0.0018607852823077351,0.0017426241260972493,0.05113602652615649,0.04788885336986029,0.00011816115621048583,0.005054851063125376,0.007918946744564934,66,0.006441518638873216,nan,nan,nan,nan,False,0.005496087886746936,0.9384765624999998,0.0022199220540121095,nan,False,0.34782608695652184,0.001846775746467188,0.3369140625,0.047367629942746216,0.0006986876676658986,0.0006928955585925542,0.12011718750000001
100,0.0026000000000000003,0.26,0.0,0.0,0.04418655768069165,0.031868565897583245,0.275390625,0.0015644683718548705,0.001486056442454841,0.049091269964347914,0.04663079120756846,7.841192940002961e-05,0.004263560154261544,0.0065060540157929805,65,0.006441518638873216,nan,nan,nan,nan,False,0.005299724499138685,0.9384765624999998,0.0021385563711244213,nan,False,0.2915601023017904,0.0015629341439378397,0.29199218749999994,0.046254722357570686,0.0005918185801064307,0.0005845884082861172,0.107421875
100,0.0027,0.27,0.0,0.0,0.04418655768069165,0.030964493106162443,0.267578125,0.0014610279833703,0.0014160945589408811,0.0471839787062276,0.045732851304420515,4.493342442941895e-05,0.003488195431531073,0.0053015755649287195,65,0.006441518638873216,nan,nan,nan,nan,False,0.005133620534639738,0.9443359374999999,0.0020568420657044065,nan,False,0.3017902813299233,0.0014796915756183407,0.28222656249999994,0.045306440832015495,0.0005529520548275095,0.0005526482349848415,0.103515625
100,0.0028,0.27999999999999997,0.0,0.0,0.04418655768069165,0.029495374820103643,0.2548828125,0.001338798680823839,0.001296545381142091,0.045390122654462156,0.04395758280916585,4.225329968174786e-05,0.00327224732121577,0.004975118442679253,66,0.006441518638873216,nan,nan,nan,nan,False,0.004943556394533102,0.9453124999999998,0.0019745679341088133,nan,False,0.2608695652173914,0.0013379555502882842,0.265625,0.04352706353452475,0.0006405784076206119,0.0006333082267385227,0.12499999999999999
100,0.0029000000000000002,0.29000000000000004,0.0,0.0,0.04418655768069165,0.032207593194366044,0.2783203125,0.0014238190406307932,0.0013490717902606276,0.04420755788979155,0.04188676198557475,7.474725037016558e-05,0.0035842248921445284,0.006574929737429955,73,0.0030512456710452057,nan,nan,nan,nan,False,0.004802778318998588,0.9560546874999998,0.0018921029733506057,nan,False,0.3069053708439899,0.0013835799092831932,0.28515625,0.041928370419044646,0.0006755945311119915,0.0006643518474736415,0.13671875
100,0.003,0.3,0.0,0.0,0.04418655768069165,0.03446777517291805,0.2978515625,0.0014541333415866373,0.001389050706197189,0.04218819852141707,0.040299981627145785,6.508263538944825e-05,0.0030467707368826637,0.005270052740209041,69,0.0030512456710452057,nan,nan,nan,nan,False,0.004606219301662209,0.9580078124999998,0.0018101207689545796,nan,False,0.3503836317135551,0.0014225484331568522,0.3046875,0.04034586727563412,0.0006864803630031867,0.0006742332310698432,0.1455078125
100,0.0031000000000000003,0.31000000000000005,0.0,0.0,0.04418655768069165,0.03537184796433885,0.3056640625,0.0014237542080263773,0.0013480239175234056,0.04025105528729447,0.03811007892158914,7.57302905029717e-05,0.003617937173738644,0.0061634457411913444,69,0.003503282066755607,nan,nan,nan,nan,False,0.00441992416369901,0.9609374999999999,0.00172936993991227,nan,False,0.3503836317135551,0.0013709790603912727,0.3115234375,0.03803003512115364,0.0006776588223923814,0.0006582512465699566,0.1474609375
100,0.0032,0.32,0.0,0.0,0.04418655768069165,0.03525883886541124,0.30468749999999994,0.0013538275901100877,0.0013044137156373171,0.03839682853079391,0.03699536790239967,4.941387447277056e-05,0.0031935423754759907,0.005753615710651531,70,0.0032772638689004064,nan,nan,nan,nan,False,0.00421582669555531,0.9599609374999998,0.0016506569220428582,nan,False,0.3427109974424553,0.0013353069487975257,0.3125,0.036924763179163246,0.0006584587643477669,0.0006457158590490184,0.14941406249999997
100,0.0033,0.33,0.0,0.0,0.04418655768069165,0.03299865688685925,0.28515625,0.0012050509650195326,0.0011746249614173624,0.036518182214240635,0.035596144577785,3.0426003602170276e-05,0.002713561196985861,0.0048347351549515695,68,0.0032772638689004064,nan,nan,nan,nan,False,0.004067231977752356,0.9716796874999998,0.0015747978404745963,nan,False,0.3631713554987213,0.001222323057714133,0.296875,0.0355794318343369,0.0006197499322699949,0.0006199181080638501,0.1484375
100,0.0034000000000000002,0.34,0.0,0.0,0.04418655768069165,0.03537184796433885,0.3056640625,0.0012185103188563431,0.0012004188165504615,0.034448590870480376,0.033937124737183605,1.8091502305881595e-05,0.0025893956222195987,0.004386496118989439,65,0.004859391253886811,nan,nan,nan,nan,False,0.0039011119865468165,0.9755859374999998,0.0015027196845549238,nan,False,0.35805626598465484,0.0012510441750163716,0.31835937499999994,0.0339579631683213,0.0006448432322867352,0.000651718390148111,0.16406249999999997
100,0.0035,0.35000000000000003,0.0,0.0,0.04418655768069165,0.034806802469700845,0.30078124999999994,0.0011439736717919246,0.001122297821181813,0.03286638216158316,0.03224363462167396,2.1675850610111506e-05,0.0027302444221311687,0.004604511521262313,70,0.004859391253886811,nan,nan,nan,nan,False,0.003726590725090056,0.9755859374999998,0.0014352560752775704,nan,False,0.3145780051150896,0.0011705543644032327,0.3134765625,0.0322680814164415,0.0006173479921638834,0.0006228173007798723,0.1630859375
100,0.0036000000000000003,0.36000000000000004,0.0,0.0,0.04418655768069165,0.036953975349325256,0.3193359375,0.0011792148266876012,0.001160900938378324,0.031910364596515126,0.031414778177566785,1.8313888309277318e-05,0.002315724657179806,0.0035364385087812596,68,0.00463337305603161,nan,nan,nan,nan,False,0.0035659783793832818,0.9765624999999998,0.0013729990184482926,nan,False,0.3248081841432226,0.001206045744691817,0.33203125,0.03138856428731606,0.000617192348613637,0.0006195692106860623,0.16992187499999997
100,0.0037,0.37,0.0,0.0,0.04418655768069165,0.03616291165683205,0.3125,0.0010982737051453912,0.0010888819679275023,0.030370168076272713,0.030110461742141995,9.391737217888819e-06,0.0018621451589490713,0.0027841271735636296,61,0.005537445847452413,nan,nan,nan,nan,False,0.0034178366693219794,0.9775390624999998,0.0013161337127345072,nan,False,0.2838874680306906,0.001115071099797292,0.32031249999999994,0.030082595506359052,0.0005680796074433328,0.0005689937117041614,0.16406250000000003
100,0.0038,0.38,0.0,0.0,0.04418655768069165,0.03424175697506285,0.2958984375,0.0010025592201655096,0.000993737286485278,0.02927884865533158,0.029021211943329437,8.821933680231656e-06,0.0017071475943625535,0.0025028723974948393,62,0.005537445847452413,nan,nan,nan,nan,False,0.003292105040522542,0.9814453124999998,0.0012639921560242476,nan,False,0.2557544757033249,0.0010160119726302826,0.302734375,0.029001717625643908,0.000600404090687138,0.0005943576282395149,0.177734375
100,0.0039000000000000003,0.39,0.0,0.0,0.04418655768069165,0.033563702381497244,0.29003906249999994,0.000942598363661946,0.0009348181930259761,0.028083861337704356,0.027852058226488025,7.780170635969964e-06,0.0018519564919795492,0.002974555218343879,60,0.005085409451742012,nan,nan,nan,nan,False,0.0031589777587267384,0.9814453124999998,0.0012154035959733864,nan,False,0.2787723785166242,0.0009536788211784559,0.2958984375,0.02785134015970585,0.0006507435295739173,0.0006466882763965211,0.20214843749999997
100,0.004,0.4,0.0,0.0,0.04418655768069165,0.031755556798655646,0.2744140625,0.000855238017825267,0.0008491174598161519,0.02693191693182571,0.026739177184010164,6.120558009115127e-06,0.0017155786651614168,0.002569947621944157,68,0.004181336660321209,nan,nan,nan,nan,False,0.0030344006487302774,0.9814453124999998,0.0011692057127124604,nan,False,0.2685421994884911,0.000873573207738279,0.2822265625,0.026747799001483843,0.0006069376806649462,0.0006026248138628492,0.1953125
100,0.0041,0.41000000000000003,0.0,0.0,0.04418655768069165,0.03299865688685925,0.28515625,0.0008539351257517234,0.0008405963002007498,0.025877875232303112,0.02547365194537638,1.333882555097361e-05,0.001868140237280042,0.002781854850590159,66,0.004181336660321209,nan,nan,nan,nan,False,0.002916872650855402,0.9814453124999998,0.0011244612728959348,nan,False,0.2890025575447572,0.0008615558480570662,0.2919921875,0.02549757243578772,0.0006366567605160043,0.0006300704417701348,0.212890625
100,0.004200000000000001,0.42000000000000004,0.0,0.0,0.04418655768069165,0.03627592075575965,0.3134765625,0.0008968022422802651,0.0008961948348189994,0.024721694821154244,0.024704950726211615,6.074074612656992e-07,0.001821259214076704,0.002904078973542194,64,0.0059894822431628145,nan,nan,nan,nan,False,0.0028055562239878012,0.9814453124999998,0.0010809221581119393,nan,False,0.3196930946291561,0.0009108808948072363,0.31835937499999994,0.024724674391443373,0.0006520922600191487,0.000659365785499488,0.22851562499999997
100,0.0043,0.43,0.0,0.0,0.04418655768069165,0.037519020843963254,0.32421875,0.0008914671128334015,0.0008968210296115381,0.02376040453030205,0.023903103264376235,-5.353916778136521e-06,0.0013980581254645008,0.0020401147343287497,65,0.0025992092753348043,nan,nan,nan,nan,False,0.002699712794156739,0.9814453124999998,0.0010386664230166438,nan,False,0.3401534526854221,0.0009136266219019079,0.330078125,0.02391875847657866,0.0006366504822181463,0.0006451345408517771,0.23046875
100,0.0044,0.44,0.0,0.0,0.04418655768069165,0.04102230291071886,0.3544921875,0.0009308420814209853,0.0009307583752635485,0.02269112203297983,0.022689081529363567,8.370615743678433e-08,0.0016121059026710579,0.0024324926517486863,68,0.002825227473190005,nan,nan,nan,nan,False,0.0025980231386122385,0.9814453124999998,0.0009975787673063626,nan,False,0.370843989769821,0.0009474040289622471,0.3603515625,0.022719326299898198,0.0006598876332982083,0.0006613842555374432,0.24902343749999997
100,0.0045000000000000005,0.45000000000000007,0.0,0.0,0.04418655768069165,0.04249142119677766,0.3671875,0.0009215507297418535,0.0009187636137016981,0.021687924380645082,0.021622331939590966,2.787116040155321e-06,0.001501253980884018,0.00227046441386095,74,0.002825227473190005,nan,nan,nan,nan,False,0.0024993347384133853,0.9814453124999998,0.0009576786937461005,nan,False,0.3708439897698211,0.0009357281034106842,0.373046875,0.02167568834875685,0.0006564997208435688,0.0006520928141192355,0.259765625
100,0.0046,0.45999999999999996,0.0,0.0,0.04418655768069165,0.04350850308712606,0.3759765625,0.0009083640055243703,0.0008982152474981997,0.020877850099907263,0.020644590913631706,1.0148758026170559e-05,0.001441595920881147,0.002202779678044129,75,0.0030512456710452057,nan,nan,nan,nan,False,0.0024029751845863418,0.9814453124999998,0.0009191022354437447,nan,False,0.39130434782608703,0.0009294974728834297,0.38769531249999994,0.02071783139908608,0.0006288024570393487,0.0006220422542973432,0.25976562499999994
100,0.0047,0.47000000000000003,0.0,0.0,0.04418655768069165,0.04237841209785006,0.3662109375,0.0008611737332886811,0.0008500754085712446,0.020321047690514345,0.020059161410022973,1.10983247174365e-05,0.0013154897376865175,0.00189276290830699,75,0.0030512456710452057,nan,nan,nan,nan,False,0.002308786990089744,0.9814453124999998,0.0008818535694624676,nan,False,0.4117647058823531,0.0008797271003253061,0.37792968749999994,0.020115164736635875,0.0005990845636563967,0.0005930456429963085,0.2568359375
100,0.0048000000000000004,0.48000000000000004,0.0,0.0,0.04418655768069165,0.041474339306429256,0.35839843749999994,0.0008122391695730769,0.0008017504415917228,0.01958413764163726,0.01933124083467768,1.0488727981354138e-05,0.0012925147893192751,0.0020728988872306467,73,0.0032772638689004064,nan,nan,nan,nan,False,0.002217305366190618,0.9814453124999998,0.0008459744536441878,nan,False,0.38618925831202056,0.0008295023768781161,0.3701171875,0.01936711862830088,0.000580347556150104,0.0005790545622097791,0.2578125
100,0.0049,0.49,0.0,0.0,0.04418655768069165,0.04203938480106725,0.36328124999999994,0.0007805817135949785,0.000770013669342426,0.018567867186656876,0.018316482816915003,1.056804425255244e-05,0.0012738483311429067,0.002160749382110443,69,0.0032772638689004064,nan,nan,nan,nan,False,0.0021309199615960088,0.9824218749999998,0.000811408672839357,nan,False,0.421994884910486,0.0007965076387901915,0.375,0.018354616242110395,0.0005392788024840418,0.0005401457270215958,0.25390625
100,0.005,0.5,0.0,0.0,0.04418655768069165,0.04102230291071886,0.3544921875,0.0007281213588667106,0.0007146702900335579,0.01774940233003002,0.017421505847415975,1.3451068833152764e-05,0.001439634790895308,0.0025526377475202475,70,0.003955318462466008,nan,nan,nan,nan,False,0.0020474442160260085,0.9833984374999998,0.0007777909461284453,nan,False,0.4245524296675193,0.0007323198512577536,0.36230468749999994,0.017466805536935085,0.0005190473451780193,0.0005166533121915952,0.255859375
100,0.0051,0.51,0.0,0.0,0.04418655768069165,0.04486461227425726,0.38769531249999994,0.0007764245860169666,0.0007665698266066229,0.017305946639428978,0.017086291126747814,9.854759410343641e-06,0.0012900271448950402,0.0021106967136165196,71,0.0032772638689004064,nan,nan,nan,nan,False,0.001971156328872077,0.9873046874999997,0.0007446777100826313,nan,False,0.4322250639386191,0.0007665698266066229,0.38769531249999994,0.017086291126747814,0.000594717743616562,0.0005966395944618629,0.2958984375
100,0.005200000000000001,0.52,0.0,0.0,0.04418655768069165,0.048593912538868064,0.41992187499999994,0.0008003820838238206,0.000787878663139538,0.016470830233799992,0.016213525974253455,1.2503420684282628e-05,0.0012968829579448958,0.0021553484393354917,68,0.002825227473190005,nan,nan,nan,nan,False,0.0018894358918798149,0.9873046874999997,0.0007119419981702136,nan,False,0.4398976982097188,0.000787878663139538,0.41992187499999994,0.016213525974253455,0.0005578458114062202,0.0005501372483660186,0.29101562499999994
100,0.0053,0.53,0.0,0.0,0.04418655768069165,0.04938497623136126,0.4267578124999999,0.000781895644012792,0.0007735816697369113,0.015832662151131292,0.015664311877215377,8.313974275880702e-06,0.0013451731165654028,0.002151538604689957,71,0.002825227473190005,nan,nan,nan,nan,False,0.0018094186349534467,0.9873046874999997,0.0006798936038146553,nan,False,0.43478260869565233,0.0007735816697369113,0.4267578124999999,0.015664311877215377,0.0006118318556096595,0.0006026551205891159,0.3330078125
100,0.0054,0.54,0.0,0.0,0.04418655768069165,0.04791585794530247,0.4140625,0.0007298646570630433,0.0007267640871787054,0.015232215144643927,0.015167506507101065,3.1005698843378747e-06,0.0012633788386359642,0.001910813586962982,72,0.0030512456710452057,nan,nan,nan,nan,False,0.0017320702836448707,0.9873046874999997,0.0006492503523292427,nan,False,0.4501278772378517,0.0007267640871787054,0.4140625,0.015167506507101065,0.0005629864683460899,0.0005608370682038148,0.31835937499999994
100,0.0055000000000000005,0.55,0.0,0.0,0.04418655768069165,0.04622072146138846,0.39941406249999994,0.000672557772933683,0.0006724171055891772,0.014551001188839504,0.014547957806130227,1.4066734450586364e-07,0.001258995354642387,0.001837674333004416,70,0.0037293002646108077,nan,nan,nan,nan,False,0.0016588021611882724,0.9873046874999997,0.0006209287147599072,nan,False,0.45268542199488504,0.0006743864854745598,0.40039062499999994,0.014554979219656417,0.0005022431989242882,0.0005008254438410865,0.2978515625
100,0.0056,0.5599999999999999,0.0,0.0,0.04418655768069165,0.046672757857098866,0.4033203125,0.0006546647922428715,0.0006577195034547719,0.014026700420131651,0.014092149974693076,-3.0547112119004094e-06,0.00120615865609733,0.0017355967058956658,74,0.0037293002646108077,nan,nan,nan,nan,False,0.0015901842543350482,0.9873046874999997,0.000595384141480141,nan,False,0.4552429667519183,0.0006595846139039749,0.404296875,0.014097975876379515,0.0004720987094342252,0.00047675131535640665,0.294921875
