pair,depth_m,depth_cm,common_width_m,common_coverage_fraction,of_original_common_width_m,matched_width_m,matched_coverage_fraction,of_matched_integral_m2_per_s,piv_matched_integral_m2_per_s,of_matched_mean_u_m_per_s,piv_matched_mean_u_m_per_s,matched_integral_difference_of_minus_piv_m2_per_s,matched_mean_absolute_difference_m_per_s,matched_rms_difference_m_per_s,matched_supported_component_count,matched_longest_gap_m,of_common_integral_m2_per_s,piv_common_integral_m2_per_s,of_common_mean_u_m_per_s,piv_common_mean_u_m_per_s,common_available_at_depth,of_original_covered_integral_m2_per_s,of_original_coverage_fraction,of_original_common_integral_m2_per_s,piv_on_of_original_common_integral_m2_per_s,piv_on_of_original_common_available,piv_fraction_of_of_original_common_width,piv_own_integral_m2_per_s,piv_own_coverage_fraction,piv_own_mean_u_m_per_s,of_finite_dcor_matched_integral_m2_per_s,piv_finite_dcor_matched_integral_m2_per_s,finite_dcor_matched_coverage_fraction
80,0.005,0.5,0.0,0.0,0.06362412269623888,0.04260443029570526,0.36816406249999994,0.0004706078457253467,0.00046805591360917214,0.01104598377349471,0.01098608549299988,2.5519321161745524e-06,0.0007286567584344311,0.0010719931615079633,67,0.0030512456710452057,nan,nan,nan,nan,False,0.0012527983221021235,0.9824218749999998,0.0007138826229684789,nan,False,0.35523978685612795,0.0004761502594734228,0.3740234375,0.011000991756632114,0.0004057362360107791,0.0004053637944479484,0.32031249999999994
80,0.0051,0.51,0.0,0.0,0.06362412269623888,0.04102230291071886,0.3544921875,0.00043424355911254956,0.0004332051187418605,0.010585548062907131,0.010560234019155148,1.038440370689051e-06,0.0007700595255039449,0.00124744478967406,65,0.00463337305603161,nan,nan,nan,nan,False,0.0011962472534174967,0.9833984374999998,0.0006796445266143352,nan,False,0.3570159857904086,0.0004405762707042261,0.36035156249999994,0.010565287615554845,0.000367460888012527,0.0003676621078507707,0.3017578125
80,0.005200000000000001,0.52,0.0,0.0,0.06362412269623888,0.04316947579034326,0.373046875,0.00043495040283322096,0.0004369361942845191,0.010075415438111867,0.010121415335375904,-1.985791451298137e-06,0.0007831095971770895,0.0012331751370552929,74,0.00463337305603161,nan,nan,nan,nan,False,0.0011418217363753595,0.9843749999999998,0.0006466660611224898,nan,False,0.35523978685612795,0.00044365611838184687,0.37890624999999994,0.010118155218718077,0.0003867608956159321,0.00038861059697849003,0.33203125
80,0.0053,0.53,0.0,0.0,0.06362412269623888,0.04531664866996766,0.39160156249999994,0.000433991101479586,0.0004355056601516726,0.009576857826364409,0.009610279509488348,-1.5145586720866056e-06,0.0007412623015709513,0.001100576730067346,79,0.0023731910774796037,nan,nan,nan,nan,False,0.0010906934112322728,0.9863281249999998,0.0006153011701689116,nan,False,0.36412078152753113,0.00044252591034878673,0.39746093749999994,0.009621236337003219,0.00039296618232581603,0.0003948856895090269,0.3544921875
80,0.0054,0.54,0.0,0.0,0.06362412269623888,0.04418655768069166,0.38183593749999994,0.00040222476697307117,0.0004059527371867997,0.00910287626114022,0.009187245137318995,-3.7279702137285034e-06,0.0007356304383645939,0.000993049117972555,79,0.0032772638689004064,nan,nan,nan,nan,False,0.0010407013289679093,0.9873046874999997,0.0005859172430392741,nan,False,0.36056838365896987,0.00041327283434610697,0.38769531249999994,0.009211554795565182,0.0003568753756380751,0.0003611310038995132,0.33886718749999994
80,0.0055000000000000005,0.55,0.0,0.0,0.06362412269623888,0.045655675966750464,0.39453125,0.0003958653988752909,0.0003986781444477828,0.008670672167105504,0.008732279963133764,-2.8127455724919143e-06,0.0007540205481831432,0.0010129228719577875,73,0.0032772638689004064,nan,nan,nan,nan,False,0.0009931683959972916,0.9882812499999997,0.0005587054985148083,nan,False,0.37655417406749564,0.00040433031036200855,0.39941406249999994,0.008747814780428626,0.00034655225742852085,0.0003469122650339245,0.345703125
80,0.0056,0.5599999999999999,0.0,0.0,0.06362412269623888,0.048141876143157666,0.416015625,0.0003967097013384811,0.000396761292014785,0.00824042877263031,0.008241500410888662,-5.159067630391978e-08,0.0007632146468318237,0.0012049569234104099,68,0.0032772638689004064,nan,nan,nan,nan,False,0.0009501359074586943,0.9912109374999997,0.0005335423736929808,nan,False,0.37833037300177624,0.0003999168437793959,0.41894531249999994,0.008248956092058482,0.00034910709562488673,0.00034770151561361177,0.3662109375
80,0.0057,0.5700000000000001,0.0,0.0,0.06362412269623888,0.046898776054954065,0.4052734375,0.00037501487930165933,0.0003804150410547755,0.007996261541286968,0.008111406587861072,-5.400161753116187e-06,0.0006707578532551469,0.0010222913488946981,62,0.0032772638689004064,nan,nan,nan,nan,False,0.0009064880780941971,0.9912109374999997,0.0005101303660133164,nan,False,0.36944937833037306,0.0003834113904681117,0.40820312499999994,0.008116621927001908,0.0003148977726677812,0.00031828582831794014,0.34179687499999994
80,0.0058000000000000005,0.5800000000000001,0.0,0.0,0.06362412269623888,0.048141876143157666,0.416015625,0.0003677985904421783,0.00037460347831568864,0.00763988900948666,0.007781239709099507,-6.804887873510348e-06,0.0006323546818552154,0.0009560931662136768,63,0.0032772638689004064,nan,nan,nan,nan,False,0.0008654999814622819,0.9912109374999997,0.0004880412750573831,nan,False,0.4031971580817053,0.0003774580208167557,0.41894531249999994,0.00778570517532458,0.0002972975946921852,0.0003013437568530765,0.33789062499999994
80,0.0059,0.59,0.0,0.0,0.06362412269623888,0.04780284884637487,0.4130859375,0.00034806508787988414,0.00035484430460720545,0.007281262441041308,0.007423078606623988,-6.779216727321308e-06,0.0006606920619645951,0.0009032586139671546,61,0.0032772638689004064,nan,nan,nan,nan,False,0.0008269308810704827,0.9912109374999997,0.00046684181466764173,nan,False,0.42095914742451157,0.0003583411927248905,0.41699218749999994,0.007426008598448908,0.00029105270566580983,0.0002981577981092287,0.34765625
80,0.006,0.6,0.0,0.0,0.06362412269623888,0.046672757857098866,0.4033203125,0.00032567310132308085,0.000327018075320953,0.006977798533358928,0.0070066156433739426,-1.3449739978721757e-06,0.0007124006242270316,0.0012091022254152408,57,0.00440735485817641,nan,nan,nan,nan,False,0.0007905439131015643,0.9912109374999997,0.00044634687287841367,nan,False,0.4174067495559503,0.0003303341822205038,0.40722656249999994,0.0070097745243908735,0.0002762700304381715,0.00028027105029198934,0.345703125
80,0.0061,0.61,0.0,0.0,0.06362412269623888,0.045768685065678064,0.3955078125,0.00030600122578988204,0.0002991687206585674,0.006685820782283133,0.006536537377669039,6.8325051313146705e-06,0.0008763881755569106,0.001993893010423569,65,0.00440735485817641,nan,nan,nan,nan,False,0.0007561647732452523,0.9912109374999997,0.0004266377996926427,nan,False,0.4209591474245117,0.00030230325227469123,0.39941406249999994,0.006540426949571247,0.0002684016729802299,0.0002653850340099524,0.349609375
80,0.006200000000000001,0.6200000000000001,0.0,0.0,0.06362412269623888,0.04791585794530247,0.4140625,0.00030167393636590064,0.00029600613323248215,0.006295910149626693,0.006177623566093357,5.667803133418492e-06,0.0007323697687861262,0.0014440026117157041,68,0.003503282066755607,nan,nan,nan,nan,False,0.0007235483532916703,0.9912109374999997,0.00040786786886668576,nan,False,0.4031971580817053,0.00029900594234227504,0.41796874999999994,0.006181909434265722,0.0002577275243765434,0.0002545938820365099,0.3564453125
80,0.0063,0.63,0.0,0.0,0.06362412269623888,0.052210203704551275,0.451171875,0.0003166246675901064,0.0003180165579622452,0.006064421226583063,0.0060910805819078435,-1.3918903721388113e-06,0.0005480119226383671,0.0009634877909539667,62,0.002825227473190005,nan,nan,nan,nan,False,0.0006923359778943426,0.9912109374999997,0.0003900873744933974,nan,False,0.4369449378330374,0.0003208868381323194,0.455078125,0.006093300199942025,0.00026708017840623575,0.0002692372913270873,0.3837890625
80,0.0064,0.64,0.0,0.0,0.06362412269623888,0.05209719460562367,0.45019531249999994,0.0003022640574349108,0.00030308272443346513,0.005801925798942784,0.0058176400231875185,-8.186669985543477e-07,0.0005173019133646031,0.0008626656046897441,66,0.002825227473190005,nan,nan,nan,nan,False,0.0006621661409284744,0.9912109374999997,0.00037318152966754614,nan,False,0.46003552397868575,0.0003051502795012324,0.45312499999999994,0.005819455872873024,0.000259205734668799,0.0002597447921374227,0.38769531249999994
80,0.006500000000000001,0.65,0.0,0.0,0.06362412269623888,0.05435737658417568,0.4697265625,0.0003019460476994814,0.00030376652244431634,0.005554831131923736,0.005588321981910138,-1.8204747448349488e-06,0.0005034765755899722,0.0009491180639658027,66,0.002825227473190005,nan,nan,nan,nan,False,0.0006328685804421601,0.9912109374999997,0.00035698236340286015,nan,False,0.48312611012433404,0.000305738054080894,0.47265625,0.005589728618106298,0.0002595701446028929,0.0002612358249350366,0.40527343749999994
80,0.0066,0.66,0.0,0.0,0.06362412269623888,0.05164515820991327,0.44628906249999994,0.0002753597795189264,0.0002716568233709513,0.005331763694085677,0.005260063726918874,3.7029561479750986e-06,0.0006181572757901193,0.0012737526883395054,68,0.002825227473190005,nan,nan,nan,nan,False,0.000604566061776118,0.9912109374999997,0.00034143555608310406,nan,False,0.4600355239786857,0.0002735199931497778,0.44921875,0.005261600051703143,0.0002551380401868609,0.0002533610987873501,0.4130859375
80,0.0067,0.67,0.0,0.0,0.06362412269623888,0.05040205812170967,0.435546875,0.0002571674458630017,0.0002535729193689517,0.005102320330689671,0.0050310032728550485,3.5945264940500103e-06,0.0005558705060663242,0.0008998817288718833,67,0.002825227473190005,nan,nan,nan,nan,False,0.0005775523429889578,0.9912109374999997,0.0003266189663788872,nan,False,0.46358792184724695,0.0002553100052918769,0.43847656249999994,0.005031622859191533,0.00023611653054790484,0.00023276396612215264,0.39941406249999994
80,0.0068000000000000005,0.68,0.0,0.0,0.06362412269623888,0.04881993073672326,0.42187499999999994,0.00023605010511010103,0.0002333289758926544,0.004835117574891186,0.004779379494636193,2.7211292174466283e-06,0.0005186742722628714,0.0007469717906583106,67,0.0025992092753348043,nan,nan,nan,nan,False,0.0005520737063864926,0.9912109374999997,0.00031262745739430765,nan,False,0.4298401420959148,0.00023572014127965708,0.42578125,0.004784061911838961,0.00021139542288328405,0.00020812161297679977,0.37792968749999994
80,0.006900000000000001,0.6900000000000001,0.0,0.0,0.06362412269623888,0.04949798533028887,0.42773437499999994,0.00022784839078911464,0.00021976400812051365,0.004603185145187907,0.004439857635701294,8.084382668600989e-06,0.0005911573268408095,0.0009208603594814059,65,0.0025992092753348043,nan,nan,nan,nan,False,0.000528239660259074,0.9912109374999997,0.00029947361827235695,nan,False,0.41207815275310844,0.0002219849280772515,0.431640625,0.004444140771248295,0.00019974243995662754,0.00019371018310678726,0.373046875
80,0.007,0.7000000000000001,0.0,0.0,0.06362412269623888,0.05221020370455127,0.45117187499999994,0.00022948840023389423,0.00021892037142603408,0.004395470309453883,0.004193057216648062,1.0568028807860148e-05,0.0007286984414167515,0.001361531495555744,66,0.0023731910774796037,nan,nan,nan,nan,False,0.0005060172816416832,0.9912109374999997,0.00028709363285376997,nan,False,0.45470692717584377,0.00022042932624290323,0.4541015625,0.004194720304038458,0.000208655834595058,0.0002020751095489651,0.40820312499999994
80,0.0071,0.7100000000000001,0.0,0.0,0.06362412269623888,0.05108011271527527,0.44140624999999994,0.000215083418876768,0.00021031544822338634,0.004210707601129633,0.0041173646071554675,4.767970653381649e-06,0.0006857717122376439,0.0010997188117123826,64,0.0023731910774796037,nan,nan,nan,nan,False,0.00048531168545284335,0.9912109374999997,0.00027543364420777225,nan,False,0.4795737122557728,0.00021177735446629365,0.4443359375,0.004118648316884154,0.0001924568299438416,0.00018905115519611256,0.39843749999999994
80,0.007200000000000001,0.7200000000000001,0.0,0.0,0.06362412269623888,0.049610994429216466,0.42871093749999994,0.00020035788456596685,0.00019704597752886666,0.0040385782803009865,0.003971820758602333,3.311907037100196e-06,0.0006978054359553243,0.0013008551696329974,65,0.002825227473190005,nan,nan,nan,nan,False,0.0004661455754312136,0.9912109374999997,0.00026452696286451914,nan,False,0.49023090586145657,0.00019846234974003687,0.43164062499999994,0.003973218486844744,0.0001815068005394962,0.0001793564810549922,0.3916015625
80,0.0073,0.73,0.0,0.0,0.06362412269623888,0.04927196713243367,0.42578125,0.00019121957866025758,0.00018732929752190189,0.0038809000287383646,0.0038019447654362246,3.890281138355697e-06,0.0006727770160505882,0.001152105907350938,68,0.002825227473190005,nan,nan,nan,nan,False,0.00044864410876315164,0.9912109374999997,0.0002544715776293725,nan,False,0.4600355239786857,0.00018875527956750449,0.42871093749999994,0.0038047066328576636,0.00017860724899663693,0.000174903186086492,0.3994140625
80,0.0074,0.74,0.0,0.0,0.06362412269623888,0.04757683064851967,0.4111328125,0.0001764371931514696,0.00017466328951944594,0.003708468822879848,0.0036711837913247065,1.7739036320236709e-06,0.0006760508621605337,0.0008813853505007285,63,0.00463337305603161,nan,nan,nan,nan,False,0.0004328739792776489,0.9912109374999997,0.00024533906415115565,nan,False,0.4511545293072825,0.00017613153472008255,0.4140625,0.003675850590448417,0.00016714261524637566,0.0001644969701777528,0.390625
80,0.007500000000000001,0.7500000000000001,0.0,0.0,0.06362412269623888,0.048367894341012865,0.41796874999999994,0.0001758887008231655,0.00017539745536052242,0.003636476286998981,0.003626319850186173,4.912454626430831e-07,0.0006778181443539366,0.0008811229636711191,65,0.00463337305603161,nan,nan,nan,nan,False,0.00041863716549103637,0.9912109374999997,0.00023704751070935197,nan,False,0.46714031971580827,0.00017736327157767416,0.42187499999999994,0.0036330094881568153,0.00016384806674759087,0.0001633341230595317,0.39062499999999994
80,0.0076,0.76,0.0,0.0,0.06362412269623888,0.051306130913130465,0.44335937499999994,0.00017970961381335093,0.00017801730842440376,0.003502692770141413,0.0034697083030060423,1.692305388947173e-06,0.000663910791580184,0.000879515144753634,67,0.0023731910774796037,nan,nan,nan,nan,False,0.00040526967365886484,0.9912109374999997,0.00022926149502413526,nan,False,0.4902309058614566,0.00017986851724402825,0.4472656249999999,0.003475171680070379,0.00016302418919046858,0.00016152983606865275,0.40332031249999994
80,0.0077,0.77,0.0,0.0,0.06362412269623888,0.05435737658417567,0.46972656249999994,0.00018209946516571396,0.00017989260482494915,0.0033500414591149737,0.0033094423632894538,2.2068603407648154e-06,0.0007278751063763878,0.000998159275818774,61,0.0023731910774796037,nan,nan,nan,nan,False,0.0003919495571447888,0.9912109374999997,0.00022155649236329538,nan,False,0.4937833037300179,0.00018025594482147487,0.470703125,0.0033092467138045303,0.0001664590975915499,0.0001655939839168526,0.42871093749999994
80,0.0078000000000000005,0.78,0.0,0.0,0.06362412269623888,0.052210203704551275,0.451171875,0.0001688468136425965,0.0001680803000472675,0.0032339811313143326,0.003219299832622863,7.665135953289983e-07,0.0006336011416404912,0.0008057463892844453,59,0.0032772638689004064,nan,nan,nan,nan,False,0.0003782561190025963,0.9912109374999997,0.00021368791549571825,nan,False,0.4458259325044406,0.00016840770970110117,0.4521484375,0.0032186041467603464,0.00015152581406420115,0.00015216713982339755,0.40332031249999994
80,0.0079,0.79,0.0,0.0,0.06362412269623888,0.04949798533028887,0.42773437499999994,0.00015348878846912795,0.00015354588457914512,0.0031009098137011427,0.003102063317417227,-5.709611001716462e-08,0.0007236440345992068,0.0009602367618948329,60,0.0032772638689004064,nan,nan,nan,nan,False,0.00036434857997441996,0.9912109374999997,0.00020569067279590977,nan,False,0.394316163410302,0.00015383736389028678,0.42871093749999994,0.0031008724106463435,0.0001395061806810365,0.00014080228516671957,0.3857421875
80,0.008,0.8,0.0,0.0,0.06362412269623888,0.05390534018846527,0.4658203124999999,0.0001646729448944305,0.0001630320466562904,0.0030548540148099728,0.0030244136496735477,1.640898238140109e-06,0.0006781949839775562,0.0010443250564292168,62,0.0032772638689004064,nan,nan,nan,nan,False,0.00035083407696258063,0.9912109374999997,0.00019785849766193407,nan,False,0.40497335701598586,0.00016329773279439512,0.4667968749999999,0.0030230048668389528,0.0001501299717817977,0.00014813258424513365,0.42089843749999994
80,0.0081,0.8099999999999999,0.0,0.0,0.06362412269623888,0.05469640388095847,0.47265624999999994,0.00016173585787726156,0.00015993466711389644,0.0029569742506155303,0.002924043552515428,1.8011907633651248e-06,0.0007053626581772165,0.0011863546658142181,65,0.0023731910774796037,nan,nan,nan,nan,False,0.00033835906686393246,0.9912109374999997,0.00019055641240227654,nan,False,0.4174067495559503,0.00016017499203037138,0.4736328125,0.0029223993347484364,0.0001466693979863867,0.00014408112479957365,0.42578125
80,0.0082,0.8200000000000001,0.0,0.0,0.06362412269623888,0.04961099442921647,0.4287109375,0.00013888266121208143,0.00014051297142094967,0.0027994331258615504,0.0028322949990738345,-1.630310208868246e-06,0.0007446723159478209,0.0012133960413393205,64,0.003955318462466008,nan,nan,nan,nan,False,0.0003271666897131999,0.9912109374999997,0.00018398406317157164,nan,False,0.38188277087033756,0.00014051297142094967,0.4287109375,0.0028322949990738345,0.00012537353850857217,0.0001268160064545362,0.3857421875
80,0.0083,0.83,0.0,0.0,0.06362412269623888,0.05288825829811687,0.45703124999999994,0.00014613087550092738,0.00014746521664518722,0.002763011681670948,0.0027882411217621406,-1.3343411442598386e-06,0.0007315800977003369,0.0011984483146980432,60,0.003955318462466008,nan,nan,nan,nan,False,0.00031714684111604316,0.9912109374999997,0.0001781868685551903,nan,False,0.4031971580817052,0.00014746521664518722,0.45703124999999994,0.0027882411217621406,0.0001288149576390481,0.00013066192395727428,0.4052734375
80,0.008400000000000001,0.8400000000000001,0.0,0.0,0.06362412269623888,0.05175816730884087,0.44726562499999994,0.00014138097175851557,0.0001473613394790514,0.0027315683516167723,0.002847112777385386,-5.980367720535845e-06,0.0007007583039447934,0.0009810547294119806,69,0.0023731910774796037,nan,nan,nan,nan,False,0.0003080969471462464,0.9912109374999997,0.00017314701893896426,nan,False,0.41207815275310844,0.00014815702478073055,0.4501953125,0.0028438580215744977,0.0001178509825420188,0.00012584850743548135,0.376953125
80,0.0085,0.8500000000000001,0.0,0.0,0.06362412269623888,0.049724003528144066,0.42968749999999994,0.00013061654677857414,0.0001344538110768515,0.0026268308565428455,0.0027040021224507774,-3.837264298277353e-06,0.0007035910965731332,0.001004259160443163,69,0.0023731910774796037,nan,nan,nan,nan,False,0.0002998306335019454,0.9912109374999997,0.00016875434043319885,nan,False,0.3907637655417407,0.00013522825385823303,0.4326171875,0.0027011599503660405,0.0001112461670786037,0.00011802708412319017,0.3740234375
80,0.0086,0.86,0.0,0.0,0.06362412269623888,0.05074108541849247,0.43847656249999994,0.00012848481245281184,0.00013398668097388763,0.0025321652344075765,0.002640595483301516,-5.501868521075792e-06,0.0007302928416334509,0.0009795108053885788,66,0.0030512456710452057,nan,nan,nan,nan,False,0.00029214532472633437,0.9912109374999997,0.000164791393228072,nan,False,0.41385435168738904,0.00013466177732650953,0.44140624999999994,0.0026362858296168083,0.00010561874146816991,0.00010953766950501079,0.3642578125
80,0.008700000000000001,0.8700000000000001,0.0,0.0,0.06362412269623888,0.05051506722063727,0.43652343749999994,0.00012373410618558248,0.00012946547978683967,0.002449449500782462,0.0025629081957144906,-5.731373601257193e-06,0.0006435501594342954,0.0008272089486797908,66,0.0032772638689004064,nan,nan,nan,nan,False,0.00028469980164043537,0.9912109374999997,0.00016096653211704166,nan,False,0.4085257548845472,0.0001289295316145638,0.43945312499999994,0.002535283202621944,0.00010412134645537151,0.00010779676110829599,0.3681640625
80,0.0088,0.88,0.0,0.0,0.06362412269623888,0.049158958033506076,0.42480468750000006,0.0001176870628185506,0.00012059381820643756,0.0023940105227278556,0.002453140241992974,-2.906755387886955e-06,0.0007047210472422293,0.0009003164359001905,73,0.0032772638689004064,nan,nan,nan,nan,False,0.0002770531318852991,0.9912109374999997,0.0001569693227324524,nan,False,0.41385435168738904,0.00011884682550926387,0.427734375,0.0024010436933185435,9.970469453316546e-05,0.00010244934720033297,0.357421875
80,0.0089,0.89,0.0,0.0,0.06362412269623888,0.04260443029570526,0.36816406249999994,0.00010111750494349057,0.00010601229396210734,0.002373403522630456,0.002488292725106429,-4.89478901861677e-06,0.0007077162349442407,0.0011061576373507251,72,0.0025992092753348043,nan,nan,nan,nan,False,0.0002688989776819334,0.9912109374999997,0.00015257529911681704,nan,False,0.36412078152753113,0.00010570745094861249,0.36914062499999994,0.002474573674045965,8.630222152711089e-05,8.947991122592053e-05,0.3115234375
80,0.009000000000000001,0.9000000000000001,0.0,0.0,0.06362412269623888,0.04396053948283646,0.37988281249999994,0.00010018162585061562,0.00010893682528434657,0.0022788989177380224,0.0024780593360752283,-8.755199433730957e-06,0.0007834964460101166,0.001182089426483831,72,0.002825227473190005,nan,nan,nan,nan,False,0.00026028389958379975,0.9912109374999997,0.00014774659070084645,nan,False,0.40497335701598586,0.00010914019527261305,0.38085937499999994,0.0024763196698386813,8.632918852586536e-05,9.258979814954287e-05,0.32128906249999994
80,0.0091,0.91,0.0,0.0,0.06362412269623888,0.04260443029570526,0.36816406249999994,9.28846572785982e-05,0.00010041047984424828,0.0021801642841815312,0.0023568084151654564,-7.525822565650081e-06,0.000788348400506257,0.0010980163901458185,74,0.002825227473190005,nan,nan,nan,nan,False,0.0002517435820145425,0.9912109374999997,0.0001427282964621735,nan,False,0.39964476021314393,0.00010119663752098289,0.37011718749999994,0.0023627265433888178,8.13840970707429e-05,8.833472978905647e-05,0.32128906249999994
80,0.0092,0.9199999999999999,0.0,0.0,0.06362412269623888,0.04113531200964646,0.35546875,8.552443324050211e-05,9.066608133133924e-05,0.002079100146862777,0.002204093682578062,-5.141648090837124e-06,0.0007536467320928816,0.0010237765685937974,75,0.002825227473190005,nan,nan,nan,nan,False,0.00024410234978965972,0.9912109374999997,0.0001379865443416578,nan,False,0.39076376554174075,9.141026430218484e-05,0.357421875,0.0022100416945876142,7.73296321870966e-05,8.402696717561821e-05,0.32128906249999994
80,0.009300000000000001,0.93,0.0,0.0,0.06362412269623888,0.052097194605623676,0.4501953125,0.0001031628875374866,0.00010828765595778696,0.0019802004372486996,0.0020785698112446493,-5.1247684203003586e-06,0.0007188294315046924,0.001000559293907638,66,0.0023731910774796037,nan,nan,nan,nan,False,0.0002380077316520663,0.9912109374999997,0.00013397543957703982,nan,False,0.49200710479573717,0.00010891074676892416,0.4521484375,0.002081499604735336,9.401464383648566e-05,0.00010010740489859504,0.40625000000000006
80,0.0094,0.9400000000000001,0.0,0.0,0.06362412269623888,0.051306130913130465,0.44335937499999994,9.83701777390058e-05,0.00010408724732054894,0.001917318183777341,0.002028748718097363,-5.7170695815431365e-06,0.0007362014183521169,0.0010007031880681103,65,0.0023731910774796037,nan,nan,nan,nan,False,0.0002336446216760439,0.9912109374999997,0.00013097358870344105,nan,False,0.47602131438721146,0.00010448078872239193,0.4453124999999999,0.0020274875107065666,9.021345192579826e-05,9.555030152735809e-05,0.40234375
80,0.0095,0.95,0.0,0.0,0.06362412269623888,0.05051506722063727,0.43652343749999994,0.00010007995895594991,0.00010539332119099138,0.0019811902559453303,0.0020863739670118524,-5.313362235041463e-06,0.0007562782076783539,0.0011076062457182417,71,0.0030512456710452057,nan,nan,nan,nan,False,0.0002306483306021758,0.9912109374999997,0.00012893840908114655,nan,False,0.44937833037300184,0.00010619336503844381,0.44042968749999994,0.0020835668010057836,8.98079702350038e-05,9.387638701528121e-05,0.3935546875
80,0.009600000000000001,0.9600000000000001,0.0,0.0,0.06362412269623888,0.04893293983565086,0.42285156249999994,9.562312333940568e-05,0.00010032947101169039,0.0019541667363655504,0.002050346276938664,-4.706347672284712e-06,0.0007391869804912144,0.0010187504310885573,71,0.0030512456710452057,nan,nan,nan,nan,False,0.00022823776553321855,0.9912109374999997,0.00012746599831369625,nan,False,0.4404973357015986,0.0001012623682720745,0.42675781249999994,0.0020504691102345655,8.527253370350083e-05,9.05036029724154e-05,0.37792968749999994
80,0.0097,0.97,0.0,0.0,0.06362412269623888,0.04723780335173687,0.408203125,9.089360944304353e-05,9.31366475280292e-05,0.0019241709604115513,0.0019716549229549366,-2.243038084985671e-06,0.0007441654749790238,0.0012272520853514432,74,0.0030512456710452057,nan,nan,nan,nan,False,0.00022569076803138696,0.9912109374999997,0.00012606685386532234,nan,False,0.4280639431616342,9.420239820134498e-05,0.412109375,0.0019753137922084844,8.157851074229241e-05,8.478834474683887e-05,0.3662109375
80,0.0098,0.98,0.0,0.0,0.06362412269623888,0.05006303082492687,0.4326171875,9.664578098017489e-05,9.592253486449894e-05,0.0019304820221162883,0.0019160353115644404,7.232461156759482e-07,0.0006466739594618833,0.001063724305186749,74,0.0019211546817692023,nan,nan,nan,nan,False,0.00022297114649517925,0.9921874999999997,0.00012440562302162473,nan,False,0.4547069271758438,9.613435059290101e-05,0.43359375,0.001915941368405944,8.789783032302444e-05,8.785180568430555e-05,0.392578125
80,0.0099,0.9900000000000001,0.0,0.0,0.06362412269623888,0.05051506722063727,0.43652343749999994,9.648582282453719e-05,9.24817870176427e-05,0.001910040471748975,0.0018307762833157327,4.004035806894489e-06,0.0006770274016536003,0.0011461102317374058,76,0.0019211546817692023,nan,nan,nan,nan,False,0.00021962504696647675,0.9921874999999997,0.0001223801299266591,nan,False,0.4564831261101245,9.262646075677699e-05,0.43749999999999994,0.0018295473083377283,8.769601168799352e-05,8.605995354915675e-05,0.39453125
80,0.01,1.0,0.0,0.0,0.06362412269623888,0.045203639571040066,0.390625,8.365087482310187e-05,8.105615077077236e-05,0.0018505340635600772,0.0017931332861679879,2.594724052329509e-06,0.0006635789200825655,0.0011657092455821271,75,0.0025992092753348043,nan,nan,nan,nan,False,0.00021601169102884596,0.9912109374999997,0.00012017815281375824,nan,False,0.4031971580817052,8.121408806282022e-05,0.3916015625,0.0017921468256464996,7.327106772792643e-05,7.34121971960337e-05,0.34179687499999994
